
---------- Begin Simulation Statistics ----------
simSeconds                                   0.247463                       # Number of seconds simulated (Second)
simTicks                                 247463493795                       # Number of ticks simulated (Tick)
finalTick                                247463493795                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   5907.24                       # Real time elapsed on the host (Second)
hostTickRate                                 41891579                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     760220                       # Number of bytes of host memory used (Byte)
simInsts                                   1150780887                       # Number of instructions simulated (Count)
simOps                                     1773383562                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   194809                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     300205                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       607569152                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     1116171560                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                   33852                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    1103595544                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                 95863                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined            44270459                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         75697982                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              11985                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          607230327                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.817425                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.416450                       # Number of insts issued each cycle (Count)
system.cpu0.commit.committedInstType_0::SimdFloatAlu            0      0.00%     70.56% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatCmp            2      0.00%     70.56% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatCvt       296506      0.03%     70.59% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatDiv       141399      0.01%     70.60% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMisc            0      0.00%     70.60% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMult    101436204      9.46%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatSqrt         6367      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceAdd            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceAlu            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceCmp            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAes            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAesMix            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha1Hash            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha256Hash            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShaSigma2            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShaSigma3            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdPredAlu            0      0.00%     80.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MemRead     66622962      6.22%     86.28% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MemWrite     27712784      2.59%     88.87% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMemRead     91760652      8.56%     97.43% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMemWrite     27594420      2.57%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::total   1071934947                       # Class of committed instruction (Count)
system.cpu0.commit.commitEligibleSamples     76277234                       # number cycles where commit BW limit reached (Cycle)
system.cpu0.dcache.demandHits::cpu0.data    201158743                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.demandHits::total        201158743                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.overallHits::cpu0.data    201158743                       # number of overall hits (Count)
system.cpu0.dcache.overallHits::total       201158743                       # number of overall hits (Count)
system.cpu0.dcache.demandMisses::cpu0.data     10839979                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.demandMisses::total       10839979                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.overallMisses::cpu0.data     10839979                       # number of overall misses (Count)
system.cpu0.dcache.overallMisses::total      10839979                       # number of overall misses (Count)
system.cpu0.dcache.demandMissLatency::cpu0.data 505665735181                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.demandMissLatency::total 505665735181                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::cpu0.data 505665735181                       # number of overall miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::total 505665735181                       # number of overall miss ticks (Tick)
system.cpu0.dcache.demandAccesses::cpu0.data    211998722                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.demandAccesses::total    211998722                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::cpu0.data    211998722                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::total    211998722                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.demandMissRate::cpu0.data     0.051132                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.demandMissRate::total     0.051132                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.overallMissRate::cpu0.data     0.051132                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.overallMissRate::total     0.051132                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMissLatency::cpu0.data 46648.220922                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.dcache.demandAvgMissLatency::total 46648.220922                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.dcache.overallAvgMissLatency::cpu0.data 46648.220922                       # average overall miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMissLatency::total 46648.220922                       # average overall miss latency ((Tick/Count))
system.cpu0.dcache.blockedCycles::no_mshrs      2018909                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCycles::no_targets          586                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCauses::no_mshrs       112754                       # number of times access was blocked (Count)
system.cpu0.dcache.blockedCauses::no_targets            6                       # number of times access was blocked (Count)
system.cpu0.dcache.avgBlocked::no_mshrs     17.905431                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.avgBlocked::no_targets    97.666667                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.writebacks::writebacks      3799812                       # number of writebacks (Count)
system.cpu0.dcache.writebacks::total          3799812                       # number of writebacks (Count)
system.cpu0.dcache.demandMshrHits::cpu0.data      5983733                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.demandMshrHits::total      5983733                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.overallMshrHits::cpu0.data      5983733                       # number of overall MSHR hits (Count)
system.cpu0.dcache.overallMshrHits::total      5983733                       # number of overall MSHR hits (Count)
system.cpu0.dcache.demandMshrMisses::cpu0.data      4856246                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.demandMshrMisses::total      4856246                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::cpu0.data      4856246                       # number of overall MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::total      4856246                       # number of overall MSHR misses (Count)
system.cpu0.dcache.demandMshrMissLatency::cpu0.data 167868647407                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.dcache.demandMshrMissLatency::total 167868647407                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency::cpu0.data 167868647407                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency::total 167868647407                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.demandMshrMissRate::cpu0.data     0.022907                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.dcache.demandMshrMissRate::total     0.022907                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate::cpu0.data     0.022907                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate::total     0.022907                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMshrMissLatency::cpu0.data 34567.574914                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.demandAvgMshrMissLatency::total 34567.574914                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency::cpu0.data 34567.574914                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency::total 34567.574914                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.replacements               4797063                       # number of replacements (Count)
system.cpu0.dcache.LockedRMWReadReq.hits::cpu0.data         6963                       # number of LockedRMWReadReq hits (Count)
system.cpu0.dcache.LockedRMWReadReq.hits::total         6963                       # number of LockedRMWReadReq hits (Count)
system.cpu0.dcache.LockedRMWReadReq.misses::cpu0.data          326                       # number of LockedRMWReadReq misses (Count)
system.cpu0.dcache.LockedRMWReadReq.misses::total          326                       # number of LockedRMWReadReq misses (Count)
system.cpu0.dcache.LockedRMWReadReq.missLatency::cpu0.data      9434556                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu0.dcache.LockedRMWReadReq.missLatency::total      9434556                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu0.dcache.LockedRMWReadReq.accesses::cpu0.data         7289                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu0.dcache.LockedRMWReadReq.accesses::total         7289                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu0.dcache.LockedRMWReadReq.missRate::cpu0.data     0.044725                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu0.dcache.LockedRMWReadReq.missRate::total     0.044725                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu0.dcache.LockedRMWReadReq.avgMissLatency::cpu0.data 28940.355828                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu0.dcache.LockedRMWReadReq.avgMissLatency::total 28940.355828                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu0.dcache.LockedRMWReadReq.mshrMisses::cpu0.data          326                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu0.dcache.LockedRMWReadReq.mshrMisses::total          326                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu0.dcache.LockedRMWReadReq.mshrMissLatency::cpu0.data     36812151                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu0.dcache.LockedRMWReadReq.mshrMissLatency::total     36812151                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu0.dcache.LockedRMWReadReq.mshrMissRate::cpu0.data     0.044725                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu0.dcache.LockedRMWReadReq.mshrMissRate::total     0.044725                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu0.dcache.LockedRMWReadReq.avgMshrMissLatency::cpu0.data 112920.708589                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
