
---------- Begin Simulation Statistics ----------
simSeconds                                   0.067099                       # Number of seconds simulated (Second)
simTicks                                  67099398102                       # Number of ticks simulated (Tick)
finalTick                                 67099398102                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1963.17                       # Real time elapsed on the host (Second)
hostTickRate                                 34179183                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     748060                       # Number of bytes of host memory used (Byte)
simInsts                                    254019501                       # Number of instructions simulated (Count)
simOps                                      437757410                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   129393                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     222985                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       201262756                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      219273738                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    1727                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     219188465                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                   244                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined              388721                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined           311457                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                908                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          201112122                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.089882                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.441570                       # Number of insts issued each cycle (Count)
system.cpu0.commit.committedInstType_0::SimdFloatCmp            0      0.00%     66.92% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatCvt     17825821      8.14%     75.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatDiv            0      0.00%     75.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMisc            0      0.00%     75.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMult     28311577     12.93%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceAdd            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceAlu            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceCmp            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAes            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAesMix            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha1Hash            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha256Hash            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShaSigma2            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShaSigma3            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdPredAlu            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MemRead      9999948      4.57%     92.56% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MemWrite      7366990      3.37%     95.93% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMemRead      8913295      4.07%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMemWrite          803      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::total    218886721                       # Class of committed instruction (Count)
system.cpu0.commit.commitEligibleSamples      7944015                       # number cycles where commit BW limit reached (Cycle)
system.cpu0.dcache.demandHits::cpu0.data     20331977                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.demandHits::total         20331977                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.overallHits::cpu0.data     20331977                       # number of overall hits (Count)
system.cpu0.dcache.overallHits::total        20331977                       # number of overall hits (Count)
system.cpu0.dcache.demandMisses::cpu0.data      3617031                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.demandMisses::total        3617031                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.overallMisses::cpu0.data      3617031                       # number of overall misses (Count)
system.cpu0.dcache.overallMisses::total       3617031                       # number of overall misses (Count)
system.cpu0.dcache.demandMissLatency::cpu0.data 218579550316                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.demandMissLatency::total 218579550316                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::cpu0.data 218579550316                       # number of overall miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::total 218579550316                       # number of overall miss ticks (Tick)
system.cpu0.dcache.demandAccesses::cpu0.data     23949008                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.demandAccesses::total     23949008                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::cpu0.data     23949008                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::total     23949008                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.demandMissRate::cpu0.data     0.151031                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.demandMissRate::total     0.151031                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.overallMissRate::cpu0.data     0.151031                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.overallMissRate::total     0.151031                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMissLatency::cpu0.data 60430.654400                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.dcache.demandAvgMissLatency::total 60430.654400                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.dcache.overallAvgMissLatency::cpu0.data 60430.654400                       # average overall miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMissLatency::total 60430.654400                       # average overall miss latency ((Tick/Count))
system.cpu0.dcache.blockedCycles::no_mshrs         4841                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCauses::no_mshrs           76                       # number of times access was blocked (Count)
system.cpu0.dcache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu0.dcache.avgBlocked::no_mshrs     63.697368                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.writebacks::writebacks       971008                       # number of writebacks (Count)
system.cpu0.dcache.writebacks::total           971008                       # number of writebacks (Count)
system.cpu0.dcache.demandMshrHits::cpu0.data      2251224                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.demandMshrHits::total      2251224                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.overallMshrHits::cpu0.data      2251224                       # number of overall MSHR hits (Count)
system.cpu0.dcache.overallMshrHits::total      2251224                       # number of overall MSHR hits (Count)
system.cpu0.dcache.demandMshrMisses::cpu0.data      1365807                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.demandMshrMisses::total      1365807                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::cpu0.data      1365807                       # number of overall MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::total      1365807                       # number of overall MSHR misses (Count)
system.cpu0.dcache.demandMshrMissLatency::cpu0.data  70628957008                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.dcache.demandMshrMissLatency::total  70628957008                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency::cpu0.data  70628957008                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency::total  70628957008                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.demandMshrMissRate::cpu0.data     0.057030                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.dcache.demandMshrMissRate::total     0.057030                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate::cpu0.data     0.057030                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate::total     0.057030                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMshrMissLatency::cpu0.data 51712.252908                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.demandAvgMshrMissLatency::total 51712.252908                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency::cpu0.data 51712.252908                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency::total 51712.252908                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.replacements               1361026                       # number of replacements (Count)
system.cpu0.dcache.replacement_distribution::samples      1361026                       # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::mean 42822360704.878822                       # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::gmean 40177006670.957382                       # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::stdev 12118167602.389765                       # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::0-4.29497e+09        10526      0.77%      0.77% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::4.29497e+09-8.58993e+09        10875      0.80%      1.57% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::8.58993e+09-1.28849e+10        10874      0.80%      2.37% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::1.28849e+10-1.71799e+10        10875      0.80%      3.17% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::1.71799e+10-2.14748e+10        10874      0.80%      3.97% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::2.14748e+10-2.57698e+10        10873      0.80%      4.77% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::2.57698e+10-3.00648e+10        79145      5.82%     10.58% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::3.00648e+10-3.43597e+10       196268     14.42%     25.00% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::3.43597e+10-3.86547e+10       183986     13.52%     38.52% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::3.86547e+10-4.29497e+10       141625     10.41%     48.93% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::4.29497e+10-4.72446e+10       165082     12.13%     61.06% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::4.72446e+10-5.15396e+10       182970     13.44%     74.50% # A distribution over execution time of replacements (Unspecified)
