
---------- Begin Simulation Statistics ----------
simSeconds                                   0.067119                       # Number of seconds simulated (Second)
simTicks                                  67118586561                       # Number of ticks simulated (Tick)
finalTick                                 67118586561                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1796.96                       # Real time elapsed on the host (Second)
hostTickRate                                 37351279                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     748064                       # Number of bytes of host memory used (Byte)
simInsts                                    254019508                       # Number of instructions simulated (Count)
simOps                                      437757420                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   141361                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     243610                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       201318369                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      219273396                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    1722                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     219188062                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                   239                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined              388551                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined           311730                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                912                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          201168124                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.089577                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.441345                       # Number of insts issued each cycle (Count)
system.cpu0.commit.committedInstType_0::SimdFloatCmp            0      0.00%     66.92% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatCvt     17825821      8.14%     75.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatDiv            0      0.00%     75.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMisc            0      0.00%     75.06% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMult     28311577     12.93%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceAdd            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceAlu            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceCmp            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAes            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAesMix            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha1Hash            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha256Hash            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShaSigma2            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShaSigma3            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdPredAlu            0      0.00%     87.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MemRead      9999934      4.57%     92.56% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MemWrite      7366974      3.37%     95.93% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMemRead      8913295      4.07%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMemWrite          801      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::total    218886544                       # Class of committed instruction (Count)
system.cpu0.commit.commitEligibleSamples      7946680                       # number cycles where commit BW limit reached (Cycle)
system.cpu0.dcache.demandHits::cpu0.data     20334856                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.demandHits::total         20334856                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.overallHits::cpu0.data     20334856                       # number of overall hits (Count)
system.cpu0.dcache.overallHits::total        20334856                       # number of overall hits (Count)
system.cpu0.dcache.demandMisses::cpu0.data      3613959                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.demandMisses::total        3613959                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.overallMisses::cpu0.data      3613959                       # number of overall misses (Count)
system.cpu0.dcache.overallMisses::total       3613959                       # number of overall misses (Count)
system.cpu0.dcache.demandMissLatency::cpu0.data 218909857678                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.demandMissLatency::total 218909857678                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::cpu0.data 218909857678                       # number of overall miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::total 218909857678                       # number of overall miss ticks (Tick)
system.cpu0.dcache.demandAccesses::cpu0.data     23948815                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.demandAccesses::total     23948815                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::cpu0.data     23948815                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::total     23948815                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.demandMissRate::cpu0.data     0.150903                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.demandMissRate::total     0.150903                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.overallMissRate::cpu0.data     0.150903                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.overallMissRate::total     0.150903                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMissLatency::cpu0.data 60573.420362                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.dcache.demandAvgMissLatency::total 60573.420362                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.dcache.overallAvgMissLatency::cpu0.data 60573.420362                       # average overall miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMissLatency::total 60573.420362                       # average overall miss latency ((Tick/Count))
system.cpu0.dcache.blockedCycles::no_mshrs         3732                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCauses::no_mshrs           76                       # number of times access was blocked (Count)
system.cpu0.dcache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu0.dcache.avgBlocked::no_mshrs     49.105263                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.writebacks::writebacks       970907                       # number of writebacks (Count)
system.cpu0.dcache.writebacks::total           970907                       # number of writebacks (Count)
system.cpu0.dcache.demandMshrHits::cpu0.data      2248232                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.demandMshrHits::total      2248232                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.overallMshrHits::cpu0.data      2248232                       # number of overall MSHR hits (Count)
system.cpu0.dcache.overallMshrHits::total      2248232                       # number of overall MSHR hits (Count)
system.cpu0.dcache.demandMshrMisses::cpu0.data      1365727                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.demandMshrMisses::total      1365727                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::cpu0.data      1365727                       # number of overall MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::total      1365727                       # number of overall MSHR misses (Count)
system.cpu0.dcache.demandMshrMissLatency::cpu0.data  70665670924                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.dcache.demandMshrMissLatency::total  70665670924                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency::cpu0.data  70665670924                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency::total  70665670924                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.demandMshrMissRate::cpu0.data     0.057027                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.dcache.demandMshrMissRate::total     0.057027                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate::cpu0.data     0.057027                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate::total     0.057027                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMshrMissLatency::cpu0.data 51742.164374                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.demandAvgMshrMissLatency::total 51742.164374                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency::cpu0.data 51742.164374                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency::total 51742.164374                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.replacements               1360959                       # number of replacements (Count)
system.cpu0.dcache.replacement_distribution::samples      1360959                       # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::mean 42820834518.373260                       # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::gmean 40175494718.718864                       # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::stdev 12119184054.395428                       # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::0-4.29497e+09        10526      0.77%      0.77% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::4.29497e+09-8.58993e+09        10875      0.80%      1.57% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::8.58993e+09-1.28849e+10        10874      0.80%      2.37% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::1.28849e+10-1.71799e+10        10875      0.80%      3.17% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::1.71799e+10-2.14748e+10        10874      0.80%      3.97% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::2.14748e+10-2.57698e+10        10873      0.80%      4.77% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::2.57698e+10-3.00648e+10        79088      5.81%     10.58% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::3.00648e+10-3.43597e+10       196232     14.42%     25.00% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::3.43597e+10-3.86547e+10       184038     13.52%     38.52% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::3.86547e+10-4.29497e+10       141560     10.40%     48.92% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::4.29497e+10-4.72446e+10       165769     12.18%     61.10% # A distribution over execution time of replacements (Unspecified)
system.cpu0.dcache.replacement_distribution::4.72446e+10-5.15396e+10       182960     13.44%     74.55% # A distribution over execution time of replacements (Unspecified)
